fan_id,favorite_team,signup_date,watched_games,churned,cancel_date
4769,GSW,2023-10-13,7,1,2023-12-29
4770,ATL,2023-10-28,16,0,
4771,PHI,2023-10-23,13,0,
4772,HOU,2023-10-12,6,1,2023-12-29
4773,TOR,2023-10-17,20,0,
4774,BOS,2023-10-22,10,0,
4775,HOU,2023-10-03,11,0,
4776,DAL,2023-10-05,17,0,
4777,GSW,2023-10-02,17,0,
4778,TOR,2023-10-09,20,0,
4779,DEN,2023-10-20,12,0,
4780,MIA,2023-10-10,5,1,2023-12-07
4781,DAL,2023-10-19,18,0,
4782,DAL,2023-10-03,15,0,
4783,MEM,2023-10-26,17,0,
4784,DEN,2023-10-08,6,1,2023-12-16
4785,DAL,2023-10-07,8,0,
4786,PHX,2023-10-17,16,0,
4787,SAC,2023-10-01,11,0,
4788,PHX,2023-10-26,10,0,
4789,PHI,2023-10-09,9,0,
4790,LAL,2023-10-22,14,0,
4791,NYK,2023-10-27,19,0,
4792,DEN,2023-10-02,5,1,2023-12-24
4793,CHI,2023-10-18,17,0,
4794,TOR,2023-10-22,7,1,2023-12-13
4795,GSW,2023-10-09,4,1,2023-12-16
4796,DAL,2023-10-16,10,0,
4797,NYK,2023-10-20,8,0,
4798,DEN,2023-10-05,6,1,2023-12-02
4799,BOS,2023-10-21,6,1,2023-12-17
4800,GSW,2023-10-25,15,0,
4801,PHI,2023-10-26,18,0,
4802,MIA,2023-10-02,11,0,
4803,PHX,2023-10-27,19,0,
4804,SAC,2023-10-05,13,0,
4805,PHI,2023-10-03,14,0,
4806,DAL,2023-10-24,17,0,
4807,NYK,2023-10-11,5,1,2023-12-22
4808,DEN,2023-10-18,18,0,
4809,SAC,2023-10-14,16,0,
4810,MIL,2023-10-08,3,1,2023-10-30
4811,ATL,2023-10-26,19,0,
4812,SAC,2023-10-28,20,0,
4813,MEM,2023-10-19,8,0,
4814,GSW,2023-10-18,20,0,
4815,MIA,2023-10-08,20,0,
4816,DAL,2023-10-24,14,0,
4817,PHX,2023-10-18,18,0,
4818,GSW,2023-10-01,17,0,
4819,SAC,2023-10-04,11,0,
4820,MIA,2023-10-07,17,0,
4821,SAC,2023-10-22,11,0,
4822,GSW,2023-10-01,14,0,
4823,HOU,2023-10-02,4,1,2023-12-14
4824,ATL,2023-10-16,10,0,
4825,MIL,2023-10-08,17,0,
4826,HOU,2023-10-20,10,0,
4827,PHI,2023-10-10,12,0,
4828,SAC,2023-10-27,16,0,
4829,SAC,2023-10-04,15,0,
4830,MIA,2023-10-16,5,1,2024-01-05
4831,PHX,2023-10-06,13,0,
4832,NYK,2023-10-14,11,0,
4833,MIL,2023-10-19,9,0,
4834,LAL,2023-10-10,18,0,
4835,NYK,2023-10-07,6,1,2023-12-07
4836,PHX,2023-10-11,7,1,2023-12-05
4837,LAL,2023-10-12,11,0,
4838,ATL,2023-10-08,6,1,2023-12-21
4839,NYK,2023-10-21,8,0,
4840,MEM,2023-10-12,5,1,2023-11-08
4841,CHI,2023-10-20,5,1,2023-12-22
4842,ATL,2023-10-19,12,0,
4843,NYK,2023-10-03,7,1,2023-12-20
4844,TOR,2023-10-10,9,0,
4845,BOS,2023-10-02,5,1,2023-12-13
4846,DEN,2023-10-24,11,0,
4847,MIA,2023-10-25,11,0,
4848,PHX,2023-10-21,16,0,
4849,BOS,2023-10-08,17,0,
4850,CHI,2023-10-11,7,1,2023-12-12
4851,MEM,2023-10-11,13,0,
4852,BOS,2023-10-16,16,0,
4853,PHX,2023-10-04,11,0,
4854,DEN,2023-10-07,20,0,
4855,CHI,2023-10-03,13,0,
4856,MEM,2023-10-04,19,0,
4857,LAL,2023-10-12,9,0,
4858,SAC,2023-10-06,18,0,
4859,SAC,2023-10-10,12,0,
4860,BOS,2023-10-24,12,0,
4861,BOS,2023-10-11,14,0,
4862,NYK,2023-10-28,8,0,
4863,HOU,2023-10-16,6,1,2023-11-05
4864,MIL,2023-10-05,8,0,
4865,BOS,2023-10-06,6,1,2023-12-29
4866,PHX,2023-10-10,3,1,2023-11-06
4867,PHX,2023-10-09,10,0,
4868,DEN,2023-10-05,8,0,
4869,ATL,2023-10-06,3,1,2024-01-04
4870,DEN,2023-10-24,8,0,
4871,NYK,2023-10-19,17,0,
4872,LAL,2023-10-05,5,1,2024-01-01
4873,HOU,2023-10-05,13,0,
4874,SAC,2023-10-27,9,0,
4875,CHI,2023-10-10,16,0,
4876,PHX,2023-10-03,5,1,2023-12-12
4877,HOU,2023-10-23,10,0,
4878,PHX,2023-10-27,9,0,
4879,HOU,2023-10-14,11,0,
4880,MEM,2023-10-13,10,0,
4881,TOR,2023-10-07,19,0,
4882,HOU,2023-10-11,20,0,
4883,TOR,2023-10-23,12,0,
4884,MIL,2023-10-21,8,0,
4885,MIA,2023-10-22,16,0,
4886,HOU,2023-10-19,19,0,
4887,TOR,2023-10-02,6,1,2023-12-16
4888,ATL,2023-10-25,19,0,
4889,DEN,2023-10-10,18,0,
4890,GSW,2023-10-05,20,0,
4891,LAL,2023-10-07,3,1,2023-12-05
4892,DEN,2023-10-09,14,0,
4893,NYK,2023-10-20,10,0,
4894,CHI,2023-10-07,8,0,
4895,SAC,2023-10-21,19,0,
4896,PHX,2023-10-10,6,1,2023-11-29
4897,NYK,2023-10-24,19,0,
4898,MIA,2023-10-28,10,0,
4899,MIA,2023-10-19,4,1,2023-12-02
4900,CHI,2023-10-20,9,0,
4901,PHI,2023-10-10,20,0,
4902,MIL,2023-10-21,17,0,
4903,NYK,2023-10-11,18,0,
4904,DEN,2023-10-01,15,0,
4905,NYK,2023-10-27,12,0,
4906,MEM,2023-10-28,11,0,
4907,MIL,2023-10-04,8,0,
4908,TOR,2023-10-10,11,0,
4909,PHX,2023-10-07,9,0,
4910,BOS,2023-10-03,14,0,
4911,MIL,2023-10-16,18,0,
4912,GSW,2023-10-17,7,1,2023-11-22
4913,MEM,2023-10-01,15,0,
4914,CHI,2023-10-02,5,1,2023-12-15
4915,GSW,2023-10-17,15,0,
4916,MIA,2023-10-01,12,0,
4917,ATL,2023-10-16,5,1,2023-12-12
4918,LAL,2023-10-17,19,0,
4919,TOR,2023-10-08,13,0,
4920,NYK,2023-10-27,18,0,
4921,DEN,2023-10-11,8,0,
4922,MEM,2023-10-25,4,1,2024-01-23
4923,DEN,2023-10-24,14,0,
4924,MIA,2023-10-06,12,0,
4925,GSW,2023-10-10,7,1,2023-10-29
4926,MIA,2023-10-09,11,0,
4927,GSW,2023-10-01,9,0,
4928,ATL,2023-10-18,11,0,
4929,MIA,2023-10-20,6,1,2023-12-04
4930,TOR,2023-10-16,15,0,
4931,PHI,2023-10-23,19,0,
4932,GSW,2023-10-05,17,0,
4933,DAL,2023-10-04,15,0,
4934,BOS,2023-10-19,15,0,
4935,DEN,2023-10-22,15,0,
4936,PHX,2023-10-10,5,1,2023-12-29
4937,DAL,2023-10-07,9,0,
4938,PHI,2023-10-06,6,1,2023-10-30
4939,DAL,2023-10-24,8,0,
4940,MIA,2023-10-22,6,1,2023-12-20
4941,ATL,2023-10-05,5,1,2023-11-14
4942,MIA,2023-10-02,20,0,
4943,PHI,2023-10-23,15,0,
4944,DEN,2023-10-18,11,0,
4945,MIL,2023-10-21,6,1,2023-12-20
4946,CHI,2023-10-03,11,0,
4947,TOR,2023-10-25,4,1,2024-01-14
4948,MEM,2023-10-23,20,0,
4949,MIL,2023-10-24,18,0,
4950,CHI,2023-10-25,5,1,2023-12-07
4951,HOU,2023-10-13,14,0,
4952,CHI,2023-10-14,8,0,
4953,GSW,2023-10-12,13,0,
4954,PHX,2023-10-16,13,0,
4955,ATL,2023-10-16,19,0,
4956,HOU,2023-10-01,11,0,
4957,PHI,2023-10-13,18,0,
4958,DAL,2023-10-26,17,0,
4959,PHX,2023-10-15,4,1,2023-12-18
4960,HOU,2023-10-19,13,0,
4961,MEM,2023-10-23,17,0,
4962,ATL,2023-10-13,17,0,
4963,DEN,2023-10-01,11,0,
4964,CHI,2023-10-23,4,1,2023-11-13
4965,DAL,2023-10-18,11,0,
4966,MIA,2023-10-19,7,1,2023-12-26
4967,CHI,2023-10-09,11,0,
4968,DEN,2023-10-28,6,1,2023-11-24
4969,ATL,2023-10-18,20,0,
4970,MIA,2023-10-04,17,0,
4971,HOU,2023-10-02,17,0,
4972,LAL,2023-10-21,18,0,
4973,BOS,2023-10-28,6,1,2024-01-15
4974,HOU,2023-10-15,3,1,2023-12-17
4975,MEM,2023-10-22,18,0,
4976,SAC,2023-10-22,10,0,
4977,BOS,2023-10-19,7,1,2023-12-09
4978,PHX,2023-10-20,12,0,
4979,MIA,2023-10-21,20,0,
4980,TOR,2023-10-25,17,0,
4981,ATL,2023-10-13,7,1,2023-11-26
4982,PHI,2023-10-11,6,1,2023-10-31
4983,LAL,2023-10-12,5,1,2023-11-03
4984,MEM,2023-10-13,3,1,2023-10-30
4985,BOS,2023-10-09,17,0,
4986,LAL,2023-10-12,5,1,2023-12-15
4987,DAL,2023-10-24,14,0,
4988,LAL,2023-10-08,19,0,
4989,GSW,2023-10-12,12,0,
4990,SAC,2023-10-12,16,0,
4991,DAL,2023-10-13,18,0,
4992,DAL,2023-10-02,10,0,
4993,BOS,2023-10-23,17,0,
4994,TOR,2023-10-15,16,0,
4995,MEM,2023-10-24,14,0,
4996,ATL,2023-10-25,3,1,2023-12-25
4997,GSW,2023-10-24,17,0,
4998,LAL,2023-10-06,10,0,
4999,PHX,2023-10-11,15,0,
5000,GSW,2023-10-26,9,0,
